"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000316, 1, 0.000316, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
1.972493, 0.186986, 1.979637, 1, 0.007144, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
3.438620, 0.167640, 3.766700, 2, 0.328080, clustering_choice=''KMeans'', dim_reduction_choice=''PCA'', n_clusters___KMeans='32', n_components___PCA='3', svd_solver___PCA=''full'', whiten___PCA='False'
4.426113, 0.167426, 5.366555, 3, 0.940442, clustering_choice=''KMeans'', dim_reduction_choice=''PCA'', n_clusters___KMeans='32', n_components___PCA='2', svd_solver___PCA=''full'', whiten___PCA='False'
6.192719, 0.166773, 8.250866, 4, 2.058147, clustering_choice=''KMeans'', dim_reduction_choice=''FastICA'', algorithm___FastICA=''parallel'', fun___FastICA=''logcosh'', n_clusters___KMeans='32', n_components___FastICA='2', whiten___FastICA='False'
6.584804, 0.133927, 8.858035, 5, 2.273231, clustering_choice=''Birch'', dim_reduction_choice=''PCA'', branching_factor___Birch='691', n_clusters___Birch='65', n_components___PCA='2', svd_solver___PCA=''randomized'', whiten___PCA='False'
6.740439, 0.091845, 9.218729, 6, 2.478290, clustering_choice=''Birch'', dim_reduction_choice=''PCA'', branching_factor___Birch='132', n_clusters___Birch='21', n_components___PCA='2', svd_solver___PCA=''randomized'', whiten___PCA='True'
9.604314, 0.091845, 13.417397, 7, 3.813082, clustering_choice=''GaussianMixture'', dim_reduction_choice=''FastICA'', algorithm___FastICA=''deflation'', covariance_type___GaussianMixture=''tied'', fun___FastICA=''cube'', init_params___GaussianMixture=''random'', n_components___FastICA='2', n_components___GaussianMixture='12', warm_start___GaussianMixture='True', whiten___FastICA='False'
